TransactionID,AccountID,TransactionDate,Amount,TransactionType,PaymentMode,Location,DeviceID,DeviceType,IP_Address,Merchant,FraudFlag,FraudType
T00863,A0076,20-04-2026 18:12,57543,Debit,NetBanking,Hyderabad,D81642,Laptop,10.149.11.71,Flipkart,No,Normal
T00864,A0099,05-04-2026 22:45,47447,Credit,Card,Mumbai,D52109,Tablet,10.116.235.185,Myntra,No,Normal
T00865,A0043,13-04-2026 21:45,79217,Debit,Card,Pune,D94179,Tablet,10.218.202.249,Netflix,No,Normal
T00866,A0007,04-05-2026 01:58,2223,Credit,UPI,Hyderabad,D52869,Tablet,10.144.170.34,Myntra,No,Normal
T00867,A0095,05-04-2026 18:05,14823,Debit,UPI,Hyderabad,D71400,iPhone,10.37.220.141,ForexHub,No,Normal
T00868,A0060,29-04-2026 23:09,9671,Debit,NetBanking,Bengaluru,D79168,Tablet,10.10.205.150,Myntra,No,Normal
T00869,A0001,10-05-2026 12:01,42355,Credit,Card,Delhi,D39214,Laptop,10.234.102.181,Zomato,No,Normal
T00870,A0092,07-05-2026 04:12,27119,Credit,Card,Pune,D13437,Android,10.65.178.35,Swiggy,No,Normal
T00871,A0042,21-04-2026 07:42,39805,Debit,Wallet,Delhi,D40537,iPhone,10.181.13.70,Zomato,No,Normal
T00872,A0057,08-04-2026 12:01,27439,Credit,UPI,Bengaluru,D67481,Tablet,10.101.105.194,Casino247,No,Normal
T00873,A0076,08-04-2026 02:11,67798,Debit,Card,Kolkata,D37477,Android,10.250.183.162,BetZone,No,Normal
T00874,A0054,13-04-2026 06:05,47267,Credit,NetBanking,Hyderabad,D24679,Tablet,10.8.3.194,CryptoX,No,Normal
T00875,A0054,26-04-2026 03:22,8659,Credit,NetBanking,Mumbai,D21069,Tablet,10.241.8.140,Netflix,No,Normal
T00876,A0094,21-04-2026 01:09,23346,Debit,Card,Hyderabad,D30415,iPhone,10.240.19.31,Zomato,No,Normal
T00877,A0077,14-04-2026 23:42,81044,Credit,Card,Bengaluru,D32599,iPhone,10.77.92.186,Myntra,No,Normal
T00878,A0015,11-04-2026 00:31,53007,Credit,NetBanking,Hyderabad,D52083,Android,10.13.169.14,Netflix,No,Normal
T00879,A0061,03-04-2026 23:55,6194,Credit,Card,Mumbai,D23122,Android,10.178.114.47,Paytm,No,Normal
T00880,A0054,05-04-2026 03:30,220467,Credit,Wallet,Bengaluru,D43667,iPhone,10.165.187.49,CryptoX,Yes,Rapid Location Change
T00881,A0062,02-05-2026 23:53,25827,Debit,Card,Hyderabad,D27014,iPhone,10.115.42.48,BetZone,No,Normal
T00882,A0092,26-04-2026 09:56,32839,Debit,NetBanking,Mumbai,D96424,Laptop,10.168.236.136,Flipkart,No,Normal
T00883,A0098,09-04-2026 10:27,19134,Debit,Wallet,Chennai,D16293,iPhone,10.93.7.73,SteamGames,No,Normal
T00884,A0082,03-04-2026 07:10,1635,Credit,Wallet,Kolkata,D55075,iPhone,10.207.231.109,Myntra,No,Normal
T00885,A0059,10-05-2026 08:34,36709,Credit,NetBanking,Mumbai,D43460,Laptop,10.249.233.49,Flipkart,No,Normal
T00886,A0086,22-04-2026 16:16,47996,Credit,UPI,Hyderabad,D26544,Android,10.116.234.56,ForexHub,No,Normal
T00887,A0016,06-05-2026 22:18,45663,Credit,Wallet,Bengaluru,D82521,Android,10.93.203.99,Casino247,No,Normal
T00888,A0019,15-04-2026 00:12,46491,Debit,UPI,Kolkata,D79881,Laptop,10.117.85.191,AppleStore,No,Normal
T00889,A0021,07-04-2026 21:10,81126,Debit,Card,Hyderabad,D89910,Tablet,10.103.142.25,SteamGames,No,Normal
T00890,A0052,19-04-2026 12:57,62561,Credit,NetBanking,Mumbai,D49320,Android,10.38.128.159,Paytm,No,Normal
T00891,A0027,10-05-2026 19:04,53888,Debit,Card,Bengaluru,D31004,iPhone,10.200.81.214,ForexHub,No,Normal
T00892,A0051,08-05-2026 06:15,9344,Debit,NetBanking,Mumbai,D62617,Android,10.77.105.227,Myntra,No,Normal
T00893,A0019,18-04-2026 10:00,68338,Credit,UPI,Kolkata,D92384,Tablet,10.118.224.152,Flipkart,No,Normal
T00894,A0016,05-05-2026 23:39,9327,Credit,NetBanking,Pune,D60004,Laptop,10.57.238.218,Swiggy,No,Normal
T00895,A0075,11-04-2026 22:44,63971,Credit,Card,Hyderabad,D23506,Android,10.185.123.253,ForexHub,No,Normal
T00896,A0090,28-04-2026 13:03,36826,Credit,NetBanking,Chennai,D76561,Laptop,10.214.128.182,Flipkart,No,Normal
T00897,A0011,01-04-2026 03:45,31916,Credit,Card,Hyderabad,D66854,Laptop,10.53.249.192,GooglePay,No,Normal
T00898,A0078,04-05-2026 21:24,14229,Debit,UPI,Pune,D41275,Laptop,10.215.201.20,BetZone,No,Normal
T00899,A0045,29-04-2026 14:36,4985,Credit,Wallet,Chennai,D13360,iPhone,10.92.12.168,CryptoX,No,Normal
T00900,A0013,19-04-2026 13:51,59950,Credit,NetBanking,Kolkata,D99523,Laptop,10.180.127.141,AppleStore,No,Normal
T00901,A0058,04-04-2026 10:29,34594,Debit,Card,Hyderabad,D81732,Laptop,10.205.178.88,SteamGames,No,Normal
T00902,A0064,06-04-2026 10:22,29928,Credit,NetBanking,Pune,D21853,Tablet,10.160.254.95,CryptoX,No,Normal
T00903,A0097,25-04-2026 06:16,63727,Credit,NetBanking,Kolkata,D67379,Laptop,10.81.86.165,AppleStore,No,Normal
T00904,A0003,08-04-2026 06:37,84288,Credit,Card,Bengaluru,D91064,Android,10.101.47.46,CryptoX,No,Normal
T00905,A0092,09-05-2026 21:25,19205,Credit,NetBanking,Bengaluru,D27436,Tablet,10.53.150.42,Netflix,No,Normal
T00906,A0042,15-04-2026 14:52,71925,Debit,NetBanking,Pune,D74814,iPhone,10.112.125.115,Zomato,No,Normal
T00907,A0057,14-04-2026 04:00,2822,Credit,Wallet,Bengaluru,D82918,iPhone,10.211.95.204,Zomato,No,Normal
T00908,A0081,07-05-2026 12:47,47806,Credit,Wallet,Delhi,D57777,iPhone,10.163.182.39,AppleStore,No,Normal
T00909,A0089,09-04-2026 10:55,32461,Debit,UPI,Kolkata,D76512,Tablet,10.160.53.116,AppleStore,No,Normal
T00910,A0093,23-04-2026 22:44,29455,Credit,NetBanking,Hyderabad,D16973,Tablet,10.224.254.223,CryptoX,No,Normal
T00911,A0009,11-04-2026 00:35,85333,Debit,NetBanking,Bengaluru,D29382,Android,10.181.33.141,CryptoX,No,Normal
T00912,A0073,17-04-2026 23:01,64431,Credit,Card,Bengaluru,D38207,Tablet,10.158.155.169,BetZone,No,Normal
T00913,A0030,07-05-2026 16:26,70828,Credit,UPI,Hyderabad,D16943,Laptop,10.61.36.32,ForexHub,No,Normal
T00914,A0068,27-04-2026 23:10,32710,Debit,Card,Pune,D95119,Tablet,10.61.169.45,Zomato,No,Normal
T00915,A0013,26-04-2026 18:44,53521,Credit,Wallet,Mumbai,D54996,iPhone,10.49.159.181,Paytm,No,Normal
T00916,A0023,28-04-2026 08:31,34244,Credit,Card,Mumbai,D56032,Android,10.173.231.48,Swiggy,No,Normal
T00917,A0068,17-04-2026 00:56,73123,Debit,NetBanking,Pune,D32087,Android,10.6.2.167,Amazon,No,Normal
T00918,A0050,20-04-2026 00:51,73941,Credit,UPI,Mumbai,D34704,Tablet,10.93.111.176,BetZone,No,Normal
T00919,A0013,10-04-2026 19:23,57863,Debit,Card,Kolkata,D68340,Android,10.19.61.159,Swiggy,No,Normal
T00920,A0038,07-04-2026 01:43,202282,Debit,NetBanking,Bengaluru,D96309,Tablet,10.229.59.33,ForexHub,Yes,Midnight Transaction
T00921,A0044,16-04-2026 11:09,64425,Debit,Wallet,Pune,D56965,Android,10.245.50.46,Casino247,No,Normal
T00922,A0085,21-04-2026 16:36,69820,Credit,Card,Delhi,D51984,iPhone,10.229.101.149,AppleStore,No,Normal
T00923,A0081,28-04-2026 12:27,64386,Debit,Wallet,Pune,D52141,Tablet,10.199.156.254,Flipkart,No,Normal
T00924,A0099,19-04-2026 21:44,5556,Debit,UPI,Delhi,D87000,iPhone,10.160.24.14,CryptoX,No,Normal
T00925,A0007,20-04-2026 12:12,6972,Credit,Card,Hyderabad,D58604,Android,10.109.50.234,CryptoX,No,Normal
T00926,A0024,15-04-2026 22:20,26787,Credit,Card,Hyderabad,D93941,Android,10.23.195.105,AppleStore,No,Normal
T00927,A0089,08-04-2026 09:00,86554,Credit,Card,Bengaluru,D39933,Laptop,10.205.22.79,Zomato,No,Normal
T00928,A0019,09-05-2026 07:39,55522,Credit,Card,Chennai,D45732,Tablet,10.5.212.211,Netflix,No,Normal
T00929,A0049,18-04-2026 06:52,33316,Debit,Wallet,Pune,D68868,iPhone,10.114.36.58,GooglePay,No,Normal
T00930,A0015,11-04-2026 15:04,43010,Debit,NetBanking,Chennai,D62193,Laptop,10.146.145.133,CryptoX,No,Normal
T00931,A0014,08-04-2026 12:52,11438,Credit,Card,Mumbai,D77924,Android,10.240.245.55,Zomato,No,Normal
T00932,A0015,15-04-2026 01:53,11058,Debit,Card,Bengaluru,D90651,Laptop,10.224.73.226,Swiggy,No,Normal
T00933,A0077,03-04-2026 21:59,24868,Debit,NetBanking,Pune,D84553,Android,10.78.174.128,ForexHub,No,Normal
T00934,A0023,23-04-2026 14:12,7496,Credit,Wallet,Mumbai,D48247,Android,10.115.94.99,SteamGames,No,Normal
T00935,A0043,29-04-2026 00:55,32314,Credit,Card,Mumbai,D81712,Laptop,10.29.57.33,Flipkart,No,Normal
T00936,A0053,04-05-2026 17:01,22371,Credit,NetBanking,Pune,D28807,Android,10.119.3.195,AppleStore,No,Normal
T00937,A0001,07-05-2026 01:52,74411,Debit,Card,Kolkata,D92350,Android,10.37.10.243,ForexHub,No,Normal
T00938,A0074,25-04-2026 09:43,59039,Debit,Wallet,Hyderabad,D42773,Laptop,10.232.245.78,Paytm,No,Normal
T00939,A0059,05-05-2026 11:14,83605,Debit,Wallet,Delhi,D31013,Laptop,10.10.221.153,Netflix,No,Normal
T00940,A0019,03-04-2026 14:26,29851,Credit,Card,Kolkata,D92116,Laptop,10.106.207.215,CryptoX,No,Normal
T00941,A0054,30-04-2026 23:28,60854,Credit,NetBanking,Delhi,D97211,Tablet,10.68.105.125,Paytm,No,Normal
T00942,A0028,13-04-2026 18:12,86519,Credit,Wallet,Hyderabad,D63504,Laptop,10.157.109.201,AppleStore,No,Normal
T00943,A0019,01-05-2026 03:34,39463,Credit,UPI,Mumbai,D38465,Laptop,10.80.196.221,GooglePay,No,Normal
T00944,A0024,29-04-2026 00:44,74469,Debit,NetBanking,Chennai,D99211,iPhone,10.205.101.77,Paytm,No,Normal
T00945,A0053,21-04-2026 14:15,17212,Credit,NetBanking,Hyderabad,D90258,Android,10.49.33.43,AppleStore,No,Normal
T00946,A0003,01-04-2026 01:21,41164,Credit,Card,Chennai,D29739,iPhone,10.157.33.185,Flipkart,No,Normal
T00947,A0080,21-04-2026 18:57,62370,Credit,Card,Delhi,D49746,Android,10.81.77.83,GooglePay,No,Normal
T00948,A0054,08-04-2026 17:58,20846,Credit,NetBanking,Chennai,D42688,Android,10.75.227.49,Paytm,No,Normal
T00949,A0097,03-04-2026 04:56,49824,Credit,Card,Kolkata,D12615,Laptop,10.225.93.229,GooglePay,No,Normal
T00950,A0003,02-05-2026 21:36,11242,Credit,UPI,Mumbai,D27687,Laptop,10.201.76.56,Myntra,No,Normal
T00951,A0086,13-04-2026 20:20,10988,Credit,Wallet,Pune,D91508,Tablet,10.86.186.129,AppleStore,No,Normal
T00952,A0025,03-05-2026 08:33,64274,Credit,Card,Pune,D95118,iPhone,10.156.134.229,Amazon,No,Normal
T00953,A0056,22-04-2026 01:17,86174,Credit,UPI,Delhi,D82256,Android,10.66.5.9,ForexHub,No,Normal
T00954,A0039,25-04-2026 06:57,51007,Debit,NetBanking,Chennai,D59170,Laptop,10.187.217.208,Paytm,No,Normal
T00955,A0091,22-04-2026 04:22,72501,Debit,Wallet,Delhi,D44953,Android,10.230.43.163,Netflix,No,Normal
T00956,A0066,08-04-2026 00:51,14131,Debit,UPI,Mumbai,D58940,Android,10.78.121.44,ForexHub,No,Normal
T00957,A0010,01-04-2026 23:00,44813,Debit,Card,Hyderabad,D92067,Tablet,10.169.54.62,ForexHub,No,Normal
T00958,A0008,09-04-2026 06:58,24423,Debit,UPI,Pune,D66750,iPhone,10.107.25.40,Flipkart,No,Normal
T00959,A0050,21-04-2026 20:33,25960,Credit,Card,Bengaluru,D47757,Android,10.226.94.3,GooglePay,No,Normal
T00960,A0011,12-04-2026 01:16,215017,Debit,NetBanking,Kolkata,D39847,iPhone,10.202.151.211,CryptoX,Yes,Midnight Transaction
T00961,A0065,11-05-2026 09:13,45288,Debit,UPI,Chennai,D99591,Laptop,10.144.82.33,Netflix,No,Normal
T00962,A0008,05-04-2026 15:22,8017,Credit,UPI,Chennai,D68449,Android,10.45.163.185,AppleStore,No,Normal
T00963,A0090,09-05-2026 21:04,41920,Credit,NetBanking,Chennai,D72973,Laptop,10.255.153.250,Netflix,No,Normal
T00964,A0041,05-05-2026 23:12,22454,Debit,NetBanking,Bengaluru,D70941,Tablet,10.166.206.237,BetZone,No,Normal
T00965,A0060,29-04-2026 04:09,50636,Credit,UPI,Kolkata,D28275,Laptop,10.195.76.204,ForexHub,No,Normal
T00966,A0047,01-04-2026 13:50,22746,Debit,Card,Mumbai,D22431,Android,10.200.241.76,SteamGames,No,Normal
T00967,A0035,22-04-2026 06:01,20850,Credit,NetBanking,Mumbai,D34896,Tablet,10.255.221.222,Paytm,No,Normal
T00968,A0021,02-05-2026 21:03,8869,Credit,Wallet,Hyderabad,D47921,iPhone,10.120.253.110,Flipkart,No,Normal
T00969,A0054,02-05-2026 00:19,44478,Credit,Wallet,Hyderabad,D25970,iPhone,10.144.174.191,Swiggy,No,Normal
T00970,A0089,09-04-2026 11:36,2421,Credit,NetBanking,Bengaluru,D42258,iPhone,10.167.119.160,Flipkart,No,Normal
T00971,A0082,01-05-2026 08:35,43492,Debit,Card,Delhi,D92926,iPhone,10.121.127.250,BetZone,No,Normal
T00972,A0073,01-05-2026 00:20,50450,Debit,NetBanking,Pune,D79367,Tablet,10.236.136.34,Flipkart,No,Normal
T00973,A0058,25-04-2026 06:50,18854,Credit,UPI,Bengaluru,D42320,iPhone,10.1.167.182,Netflix,No,Normal
T00974,A0080,01-05-2026 17:09,42047,Credit,NetBanking,Hyderabad,D80295,iPhone,10.96.61.151,Netflix,No,Normal
T00975,A0094,04-04-2026 23:56,66177,Credit,Card,Kolkata,D59284,Tablet,10.5.152.133,CryptoX,No,Normal
T00976,A0027,10-04-2026 09:01,84508,Credit,UPI,Delhi,D70940,iPhone,10.228.195.80,SteamGames,No,Normal
T00977,A0077,29-04-2026 10:06,59861,Credit,Card,Chennai,D89500,Tablet,10.145.83.65,Netflix,No,Normal
T00978,A0042,02-04-2026 03:03,72527,Credit,NetBanking,Mumbai,D51322,Tablet,10.13.222.165,Myntra,No,Normal
T00979,A0051,12-04-2026 10:39,4626,Credit,NetBanking,Hyderabad,D84518,Android,10.28.67.254,ForexHub,No,Normal
T00980,A0009,05-04-2026 04:09,21514,Debit,UPI,Kolkata,D57227,Laptop,10.173.41.211,CryptoX,No,Normal
T00981,A0044,05-04-2026 15:25,68870,Credit,Wallet,Chennai,D30314,Android,10.106.229.81,Amazon,No,Normal
T00982,A0015,17-04-2026 07:15,89690,Debit,UPI,Chennai,D39559,Tablet,10.21.21.112,SteamGames,No,Normal
T00983,A0098,15-04-2026 04:55,41972,Credit,Wallet,Kolkata,D93142,Tablet,10.9.148.252,CryptoX,No,Normal
T00984,A0004,27-04-2026 17:04,77389,Debit,Card,Mumbai,D86380,Tablet,10.3.178.41,Zomato,No,Normal
T00985,A0075,24-04-2026 16:57,52159,Debit,Card,Hyderabad,D10963,Laptop,10.136.191.198,Swiggy,No,Normal
T00986,A0021,13-04-2026 19:16,42968,Credit,Wallet,Pune,D95257,Laptop,10.231.14.228,Zomato,No,Normal
T00987,A0078,03-05-2026 12:13,5560,Credit,UPI,Chennai,D36946,iPhone,10.152.109.155,Flipkart,No,Normal
T00988,A0047,30-04-2026 01:41,74397,Credit,Card,Hyderabad,D13121,Laptop,10.6.110.92,Zomato,No,Normal
T00989,A0043,14-04-2026 15:46,43007,Credit,Wallet,Hyderabad,D31660,Tablet,10.245.146.127,AppleStore,No,Normal
T00990,A0010,10-05-2026 03:56,4189,Debit,UPI,Delhi,D10001,Laptop,10.227.195.81,Casino247,No,Normal
T00991,A0013,04-04-2026 11:13,55565,Credit,UPI,Delhi,D64720,Android,10.152.17.61,Zomato,No,Normal
T00992,A0039,10-04-2026 08:29,26925,Debit,UPI,Bengaluru,D32882,Android,10.57.44.120,ForexHub,No,Normal
T00993,A0059,08-05-2026 22:35,3056,Credit,UPI,Chennai,D30092,iPhone,10.33.203.193,Netflix,No,Normal
T00994,A0004,03-04-2026 15:27,54157,Debit,UPI,Hyderabad,D15771,Android,10.143.144.245,GooglePay,No,Normal
T00995,A0026,18-04-2026 00:42,24750,Debit,Wallet,Kolkata,D10255,Android,10.222.250.118,Casino247,No,Normal
T00996,A0092,04-04-2026 09:23,48242,Credit,Wallet,Hyderabad,D31482,Laptop,10.190.74.164,BetZone,No,Normal
T00997,A0095,11-05-2026 11:26,52762,Credit,Wallet,Delhi,D48331,iPhone,10.253.208.184,BetZone,No,Normal
T00998,A0056,06-04-2026 19:16,43721,Credit,Wallet,Bengaluru,D80675,iPhone,10.21.175.74,Swiggy,No,Normal
T00999,A0077,22-04-2026 17:40,20996,Debit,Card,Kolkata,D61950,Android,10.214.57.21,AppleStore,No,Normal
T01000,A0067,07-04-2026 03:00,268899,Debit,NetBanking,Chennai,D58932,Tablet,10.201.112.179,Casino247,Yes,Midnight Transaction
T01001,A0096,27-04-2026 22:48,84047,Credit,Card,Kolkata,D34684,Android,10.55.253.73,Zomato,No,Normal
T01002,A0010,20-04-2026 07:48,27526,Debit,Card,Pune,D12125,Android,10.151.61.106,Netflix,No,Normal
T01003,A0024,05-04-2026 02:16,55401,Credit,Wallet,Pune,D88323,Laptop,10.175.198.191,Flipkart,No,Normal
T01004,A0027,20-04-2026 13:39,83359,Debit,Wallet,Pune,D75535,Laptop,10.179.15.130,GooglePay,No,Normal
T01005,A0090,01-05-2026 12:48,12945,Credit,NetBanking,Chennai,D74265,Android,10.194.19.249,ForexHub,No,Normal
T01006,A0098,06-04-2026 15:16,10974,Debit,UPI,Bengaluru,D59787,Laptop,10.123.240.17,Flipkart,No,Normal
T01007,A0042,20-04-2026 17:49,59239,Debit,Wallet,Pune,D11349,iPhone,10.14.227.35,Casino247,No,Normal
T01008,A0065,12-04-2026 14:17,50979,Debit,NetBanking,Hyderabad,D25423,Tablet,10.89.231.150,BetZone,No,Normal
T01009,A0021,03-04-2026 09:38,14475,Debit,UPI,Mumbai,D73195,Tablet,10.127.2.198,Paytm,No,Normal
T01010,A0100,12-04-2026 12:02,29384,Credit,Wallet,Mumbai,D68283,Android,10.51.84.71,Swiggy,No,Normal
T01011,A0017,09-05-2026 18:01,48160,Credit,UPI,Chennai,D78835,Laptop,10.54.214.242,GooglePay,No,Normal
T01012,A0005,18-04-2026 13:35,8873,Debit,UPI,Delhi,D97123,Laptop,10.243.205.124,Paytm,No,Normal
T01013,A0018,08-04-2026 00:10,24583,Debit,Wallet,Chennai,D81554,Laptop,10.134.244.34,BetZone,No,Normal
T01014,A0085,12-04-2026 18:26,5310,Debit,Card,Mumbai,D49366,iPhone,10.200.5.190,CryptoX,No,Normal
T01015,A0008,03-05-2026 00:07,34950,Debit,NetBanking,Kolkata,D27964,Laptop,10.124.245.109,SteamGames,No,Normal
T01016,A0025,01-05-2026 15:30,22699,Credit,UPI,Mumbai,D97435,iPhone,10.74.34.244,Flipkart,No,Normal
T01017,A0066,05-04-2026 18:10,54299,Credit,Card,Kolkata,D44402,Tablet,10.30.221.21,SteamGames,No,Normal
T01018,A0042,26-04-2026 00:12,49079,Credit,Wallet,Hyderabad,D39454,iPhone,10.245.208.80,AppleStore,No,Normal
T01019,A0031,09-05-2026 16:18,9937,Credit,UPI,Bengaluru,D18694,Android,10.74.20.189,ForexHub,No,Normal
T01020,A0036,26-04-2026 08:29,44858,Credit,NetBanking,Delhi,D71592,Tablet,10.197.70.240,ForexHub,No,Normal
T01021,A0044,06-04-2026 22:31,67863,Debit,NetBanking,Chennai,D45155,Laptop,10.147.116.160,CryptoX,No,Normal
T01022,A0042,16-04-2026 18:12,25245,Credit,Wallet,Delhi,D44591,Tablet,10.96.71.151,Netflix,No,Normal
T01023,A0025,24-04-2026 22:34,26899,Credit,Card,Pune,D48202,iPhone,10.105.172.93,Myntra,No,Normal
T01024,A0083,02-05-2026 11:15,35586,Credit,NetBanking,Mumbai,D43387,Android,10.129.63.192,GooglePay,No,Normal
T01025,A0071,26-04-2026 00:04,33498,Credit,Wallet,Hyderabad,D86491,Laptop,10.215.101.136,ForexHub,No,Normal
T01026,A0007,28-04-2026 20:31,62538,Credit,Wallet,Delhi,D25655,iPhone,10.92.62.185,Flipkart,No,Normal
T01027,A0098,04-04-2026 01:54,14185,Credit,Card,Kolkata,D22568,Tablet,10.104.20.30,Netflix,No,Normal
T01028,A0002,08-04-2026 10:39,37349,Credit,Card,Mumbai,D38893,Laptop,10.181.121.77,Netflix,No,Normal
T01029,A0003,06-05-2026 18:20,22623,Credit,Card,Hyderabad,D90779,Android,10.82.46.138,Zomato,No,Normal
T01030,A0063,08-04-2026 03:15,29063,Debit,Wallet,Hyderabad,D31711,iPhone,10.112.143.54,Paytm,No,Normal
T01031,A0001,16-04-2026 21:19,78706,Credit,Wallet,Mumbai,D40432,Android,10.41.209.227,BetZone,No,Normal
T01032,A0057,10-04-2026 23:56,80716,Credit,UPI,Hyderabad,D45615,iPhone,10.251.223.175,Casino247,No,Normal
T01033,A0042,02-04-2026 15:32,58058,Debit,NetBanking,Mumbai,D20139,Tablet,10.86.206.106,Paytm,No,Normal
T01034,A0028,21-04-2026 11:25,38199,Debit,Wallet,Hyderabad,D71566,Android,10.124.33.231,Zomato,No,Normal
T01035,A0092,02-04-2026 12:36,50034,Debit,Wallet,Bengaluru,D68369,Tablet,10.45.223.130,Myntra,No,Normal
T01036,A0045,15-04-2026 08:23,62821,Debit,Card,Mumbai,D86741,iPhone,10.18.195.186,Netflix,No,Normal
T01037,A0007,15-04-2026 02:45,12208,Debit,NetBanking,Pune,D78846,Laptop,10.231.76.150,Swiggy,No,Normal
T01038,A0019,28-04-2026 08:55,30127,Credit,NetBanking,Mumbai,D78224,Android,10.118.47.26,Swiggy,No,Normal
T01039,A0074,12-04-2026 09:35,22110,Debit,UPI,Kolkata,D35609,Android,10.34.51.137,Paytm,No,Normal
T01040,A0023,05-05-2026 01:49,230068,Debit,NetBanking,Kolkata,D32517,Laptop,10.10.29.201,BetZone,Yes,Midnight Transaction
T01041,A0018,11-04-2026 01:30,17439,Debit,NetBanking,Hyderabad,D46605,Tablet,10.125.232.89,Casino247,No,Normal
T01042,A0091,08-04-2026 22:15,79531,Debit,UPI,Bengaluru,D27813,Android,10.147.235.250,SteamGames,No,Normal
T01043,A0087,26-04-2026 17:34,68919,Credit,NetBanking,Kolkata,D89366,Tablet,10.128.208.85,Paytm,No,Normal
T01044,A0065,02-05-2026 04:51,9722,Credit,NetBanking,Pune,D89219,Tablet,10.195.192.153,Zomato,No,Normal
T01045,A0048,02-04-2026 10:31,2202,Debit,Wallet,Kolkata,D93683,iPhone,10.230.71.154,ForexHub,No,Normal
T01046,A0051,16-04-2026 04:01,57644,Credit,Wallet,Bengaluru,D71125,Tablet,10.190.104.237,Zomato,No,Normal
T01047,A0017,27-04-2026 01:15,13375,Credit,NetBanking,Pune,D55947,Tablet,10.197.221.39,SteamGames,No,Normal
T01048,A0077,19-04-2026 11:52,62635,Debit,Wallet,Pune,D56200,Laptop,10.99.158.84,CryptoX,No,Normal
T01049,A0002,07-04-2026 04:47,35438,Debit,UPI,Hyderabad,D38664,Laptop,10.12.229.206,CryptoX,No,Normal
T01050,A0043,10-05-2026 14:22,37445,Credit,UPI,Kolkata,D77763,Android,10.224.249.221,Myntra,No,Normal
T01051,A0098,03-05-2026 01:42,74332,Debit,Card,Kolkata,D59535,Laptop,10.225.136.73,CryptoX,No,Normal
T01052,A0019,13-04-2026 02:39,51794,Debit,UPI,Pune,D49703,Android,10.68.99.214,Netflix,No,Normal
T01053,A0073,13-04-2026 13:51,56056,Credit,Card,Pune,D18680,iPhone,10.19.135.247,Swiggy,No,Normal
T01054,A0009,15-04-2026 14:58,64781,Debit,UPI,Chennai,D70241,Laptop,10.190.240.132,SteamGames,No,Normal
T01055,A0074,06-05-2026 17:56,43432,Credit,Card,Chennai,D99385,Laptop,10.125.115.11,Casino247,No,Normal
T01056,A0056,01-05-2026 08:21,65488,Credit,UPI,Hyderabad,D49366,Laptop,10.54.75.114,Netflix,No,Normal
T01057,A0029,16-04-2026 14:57,71168,Credit,Wallet,Chennai,D62409,Tablet,10.169.153.41,Flipkart,No,Normal
T01058,A0032,11-04-2026 19:30,8792,Credit,UPI,Bengaluru,D63205,Tablet,10.78.212.242,SteamGames,No,Normal
T01059,A0004,22-04-2026 11:07,63869,Credit,Wallet,Hyderabad,D38053,Tablet,10.220.120.146,Zomato,No,Normal
T01060,A0032,10-05-2026 05:21,42979,Credit,UPI,Pune,D20760,Android,10.4.76.219,BetZone,No,Normal
T01061,A0064,06-04-2026 22:41,373,Credit,Card,Pune,D27495,Laptop,10.187.182.44,Amazon,No,Normal
T01062,A0006,11-04-2026 09:21,76497,Debit,UPI,Hyderabad,D10027,iPhone,10.87.200.251,Amazon,No,Normal
T01063,A0014,18-04-2026 18:18,69055,Debit,NetBanking,Mumbai,D18512,Tablet,10.133.80.49,Casino247,No,Normal
T01064,A0064,09-05-2026 07:44,51662,Credit,Card,Chennai,D71952,Tablet,10.183.156.150,Amazon,No,Normal
T01065,A0084,26-04-2026 13:51,40643,Credit,Card,Mumbai,D70461,iPhone,10.79.18.40,Zomato,No,Normal
T01066,A0008,08-05-2026 03:09,16629,Debit,UPI,Delhi,D53611,Laptop,10.122.246.222,GooglePay,No,Normal
T01067,A0053,08-04-2026 20:42,77127,Credit,Card,Bengaluru,D96007,Android,10.186.80.200,CryptoX,No,Normal
T01068,A0025,23-04-2026 02:03,33153,Credit,Card,Kolkata,D75223,Tablet,10.203.165.230,Casino247,No,Normal
T01069,A0018,21-04-2026 23:45,41359,Debit,UPI,Kolkata,D31519,Laptop,10.212.47.249,SteamGames,No,Normal
T01070,A0043,10-04-2026 01:56,67311,Credit,NetBanking,Mumbai,D33660,Tablet,10.19.4.184,Zomato,No,Normal
T01071,A0092,22-04-2026 19:23,13809,Credit,Card,Mumbai,D29373,Laptop,10.140.200.100,Amazon,No,Normal
T01072,A0056,03-04-2026 14:46,38136,Credit,UPI,Delhi,D53595,Android,10.208.32.242,CryptoX,No,Normal
T01073,A0054,30-04-2026 19:36,77549,Debit,Wallet,Delhi,D49358,Android,10.117.130.202,Myntra,No,Normal
T01074,A0034,01-04-2026 16:14,58984,Debit,Wallet,Pune,D66362,Android,10.38.140.213,Zomato,No,Normal
T01075,A0003,03-05-2026 23:50,40234,Debit,Wallet,Hyderabad,D37972,Laptop,10.59.120.199,SteamGames,No,Normal
T01076,A0072,22-04-2026 05:34,1962,Credit,UPI,Delhi,D94783,iPhone,10.245.10.50,Zomato,No,Normal
T01077,A0017,17-04-2026 05:42,33797,Credit,Card,Bengaluru,D36750,iPhone,10.185.49.147,SteamGames,No,Normal
T01078,A0040,05-05-2026 22:35,10091,Debit,UPI,Kolkata,D10436,iPhone,10.33.138.91,Flipkart,No,Normal
